student_i,student_j,college_i,college_j,marks_i,marks_j,marks_diff,outcome_diff,weight
3367,10808,511901_mpc,512201_mpc,76.25,82.5,-6.25,-5.0,0.9798862435371953
29147,1519,508101_mpc,507802_bpc,27.5,27.0,0.5,11.0,0.901646280015583
34794,1160,505602_bpc,511401_mpc,79.5,105.0,-25.5,3.0,0.9407976370694271
14906,6702,506903_mec,506702_bpc,22.5,16.25,6.25,-18.557129,0.9408945735796392
28876,6665,507302_bpc,506802_bpc,19.0,21.0,-2.0,-40.0,0.9306005037065618
13822,4263,508501_mpc,508903_mec,30.0,26.5,3.5,-19.0,0.8636292171829779
13581,33075,506903_mec,506801_mpc,30.25,28.75,1.5,36.0,0.8497487193877072
25469,29370,512502_bpc,512701_mpc,46.25,57.75,-11.5,-9.0,0.881472954675691
37315,1742,511402_bpc,511303_mec,1.25,13.75,-12.5,-4.0,0.9683141372931865
22068,28272,508301_mpc,508501_mpc,52.5,63.0,-10.5,0.0,0.9543708065950391
24395,6445,509002_bpc,515002_bpc,34.5,31.25,3.25,-9.0,0.8508115430415376
3220,5737,502702_bpc,502802_bpc,32.75,32.5,0.25,0.0,0.9844593510949924
12078,692,502005_hec,501601_mpc,26.25,20.5,5.75,-27.0,0.6936147999407085
15213,2477,505601_mpc,507701_mpc,85.75,66.25,19.5,1.0,0.971688232179213
12724,39002,513904_cec,514002_bpc,8.0,-2.25,10.25,72.0,0.9599120333785532
11186,19539,507402_bpc,507802_bpc,23.75,20.0,3.75,9.0,0.9737485675583578
29454,4710,507701_mpc,507602_bpc,26.25,24.25,2.0,-1.0,0.8733289854109221
19393,14565,505901_mpc,505802_bpc,36.25,34.0,2.25,0.0,0.76107377101397
32012,6432,511402_bpc,511202_bpc,71.25,55.25,16.0,5.0,0.9380740699927429
7014,39363,514801_mpc,514702_bpc,73.5,80.0,-6.5,-6.0,0.9631197182851928
7870,36186,506202_bpc,506302_bpc,67.25,57.5,9.75,-10.0,0.9671096263089745
29186,18278,509201_mpc,508501_mpc,66.25,99.75,-33.5,3.0,0.9558456979633675
17821,28268,506802_bpc,506404_cec,14.25,1.0,13.25,-22.0,0.9487220917112238
2761,15473,505101_mpc,505302_bpc,22.75,25.75,-3.0,0.0,0.9246310242325863
11514,26078,509105_hec,503905_hec,26.75,22.75,4.0,0.0,0.6520416642271794
31717,1030,512502_bpc,512601_mpc,52.0,65.0,-13.0,-36.0,0.8434647232310732
3767,1519,507702_bpc,507802_bpc,25.0,27.0,-2.0,-13.0,0.973004238603717
8070,25539,505203_mec,505701_mpc,23.75,9.75,14.0,1.0,0.8524214326856464
15130,3072,506502_bpc,507002_bpc,49.5,47.5,2.0,9.0,0.8028611564624966
21313,19022,514602_bpc,512701_mpc,53.75,60.25,-6.5,-4.0,0.946260677319667
6543,20667,502802_bpc,502504_cec,43.75,58.75,-15.0,-3.0,0.7930007490878849
1530,31507,511603_mec,511202_bpc,23.75,8.75,15.0,50.0,0.9070384145845071
10436,13171,508202_bpc,507402_bpc,47.0,61.25,-14.25,-9.0,0.8305538501970909
22499,10877,504002_bpc,504202_bpc,35.75,31.0,4.75,18.0,0.9204211818009653
6228,1559,508702_bpc,505601_mpc,76.25,103.0,-26.75,4.0,0.9335587670180858
35433,14779,512201_mpc,512402_bpc,17.5,27.25,-9.75,11.0,0.8776087428385015
8174,3921,514302_bpc,514301_mpc,21.0,13.75,7.25,-10.0,0.8977827564797289
24044,1989,508301_mpc,508501_mpc,16.75,20.0,-3.25,25.0,0.9554783190968096
3227,14743,507602_bpc,508201_mpc,22.0,18.75,3.25,10.0,0.8861708406978401
2295,14383,508302_bpc,509302_bpc,44.5,59.25,-14.75,-17.0,0.798548417145735
6037,29050,505203_mec,505702_bpc,84.5,83.75,0.75,17.0,0.9886010237946227
13742,4616,509202_bpc,509105_hec,22.5,2.0,20.5,2.442871,0.7951262156369351
29743,24897,503102_bpc,503201_mpc,57.5,70.0,-12.5,-7.0,0.8807465214911063
16140,7014,514802_bpc,514801_mpc,52.5,73.5,-21.0,1.0,0.8590406115557944
30519,4078,507201_mpc,507001_mpc,34.0,32.75,1.25,-1.0,0.9371510648117513
2590,23909,514601_mpc,514701_mpc,52.0,53.75,-1.75,2.0,0.9161985076813964
20391,7085,505801_mpc,505301_mpc,43.0,38.75,4.25,6.0,0.8241132271810028
16708,34483,503601_mpc,501601_mpc,85.0,101.25,-16.25,3.0,0.9523050060310857
7435,12888,513903_mec,512802_bpc,41.75,57.75,-16.0,33.0,0.711877925577771
3719,3134,509301_mpc,506301_mpc,39.5,30.75,8.75,-6.0,0.7494396907699908
19991,22107,505702_bpc,515001_mpc,43.25,57.0,-13.75,-7.0,0.6264265712460302
15404,11027,506101_mpc,506801_mpc,8.75,-1.25,10.0,-2.0,0.8772179208986609
8806,2083,514302_bpc,514501_mpc,18.25,7.75,10.5,18.0,0.914850403168551
21405,10806,503302_bpc,503202_bpc,47.25,48.5,-1.25,-8.0,0.8380912630062782
10547,264,504504_cec,505204_cec,35.0,23.75,11.25,22.0,0.5544376331197592
12970,14080,513202_bpc,513201_mpc,16.0,24.75,-8.75,-2.0,0.9116728056461211
4532,2642,508002_bpc,507502_bpc,36.75,35.5,1.25,-13.0,0.9681395746888161
14853,17810,506601_mpc,506404_cec,27.5,20.0,7.5,16.0,0.8799661371590444
5983,30999,512601_mpc,512501_mpc,21.25,27.5,-6.25,10.0,0.8381412606139017
22792,25164,514001_mpc,513601_mpc,41.0,40.5,0.5,-18.0,0.9372256634643621
6280,13542,506101_mpc,502701_mpc,50.0,56.5,-6.5,7.0,0.8278897415058044
30129,6947,510101_mpc,512201_mpc,52.0,54.25,-2.25,-12.0,0.8861045952941605
24925,19043,511201_mpc,511202_bpc,49.25,58.5,-9.25,-7.0,0.837940243620014
13778,16241,509502_bpc,509402_bpc,40.75,33.75,7.0,6.0,0.7590391738271474
30720,12121,514602_bpc,506101_mpc,77.5,108.75,-31.25,4.0,0.9378119827643918
18620,8556,503002_bpc,502802_bpc,53.75,45.5,8.25,2.0,0.8968933761686784
2270,10267,504504_cec,504904_cec,16.25,18.25,-2.0,-5.0,0.8264984829323149
12733,21247,506302_bpc,506102_bpc,47.75,50.75,-3.0,2.0,0.9519675610645909
14613,15047,508501_mpc,509201_mpc,28.75,22.5,6.25,-35.0,0.903673200489316
1366,33477,503202_bpc,503302_bpc,50.25,60.25,-10.0,-4.0,0.7862590070509639
29433,18787,511402_bpc,511201_mpc,54.0,51.75,2.25,6.0,0.9088354494902972
25604,7870,507001_mpc,506202_bpc,72.5,67.25,5.25,8.0,0.9639954154472412
7591,24092,506202_bpc,506302_bpc,44.0,49.25,-5.25,7.0,0.7835755132175436
4510,7651,505802_bpc,505302_bpc,45.25,50.75,-5.5,18.0,0.8158143491443258
5796,14605,512202_bpc,512201_mpc,75.75,74.5,1.25,-2.0,0.9420848114544492
23414,5196,508802_bpc,508401_mpc,28.25,28.0,0.25,-8.0,0.8565294826301935
21689,42,512502_bpc,512602_bpc,32.75,25.0,7.75,-44.0,0.7386688250307036
38610,37369,506601_mpc,507001_mpc,42.5,51.5,-9.0,23.442871,0.8060790321902322
11530,10371,501502_bpc,502202_bpc,44.75,43.75,1.0,-7.0,0.886821935961493
2423,33259,502005_hec,502004_cec,10.5,23.75,-13.25,1.0,0.8738692006439147
25241,23146,507001_mpc,507301_mpc,33.25,32.5,0.75,28.0,0.7808300275561435
18351,8427,501801_mpc,501601_mpc,47.5,57.5,-10.0,-1.0,0.932521825044059
7443,11295,501801_mpc,502101_mpc,46.25,50.0,-3.75,-2.0,0.7753405552166068
29454,2208,507701_mpc,507702_bpc,26.25,25.0,1.25,6.0,0.8825476557970795
30791,13397,510102_bpc,511902_bpc,35.0,27.75,7.25,-17.0,0.6607187568513894
2468,35187,510101_mpc,512201_mpc,54.5,53.25,1.25,0.0,0.9344027146545482
37927,25527,507401_mpc,507601_mpc,23.75,11.25,12.5,22.0,0.926691667661135
2295,3883,508302_bpc,509402_bpc,44.5,50.0,-5.5,-17.0,0.864241652843435
8577,25655,507001_mpc,502701_mpc,22.5,28.5,-6.0,-4.0,0.875788698436919
5658,3190,507801_mpc,507702_bpc,20.0,12.25,7.75,-23.0,0.9535745881467421
1029,1193,501903_mec,501601_mpc,18.75,19.75,-1.0,2.0,0.8537316362509904
4107,5321,504202_bpc,503801_mpc,21.25,13.25,8.0,5.0,0.8989620609449362
23514,36186,506202_bpc,506302_bpc,73.25,57.5,15.75,0.0,0.9389838135076031
12451,31933,513904_cec,513903_mec,12.5,5.0,7.5,10.0,0.9520219019012914
5798,3775,505203_mec,506701_mpc,27.25,15.0,12.25,15.0,0.6431227873239969
4165,5826,512702_bpc,512602_bpc,28.75,37.25,-8.5,-12.0,0.7868339234078342
2547,18132,509104_cec,508904_cec,28.75,17.5,11.25,11.0,0.7690464544598679
33361,38757,503202_bpc,503802_bpc,40.0,35.0,5.0,13.0,0.7416788135958188
12742,3042,502701_mpc,502801_mpc,50.0,61.25,-11.25,-3.0,0.8968067688818053
28155,24360,512401_mpc,512202_bpc,42.25,56.25,-14.0,-6.0,0.7626728846162161
24079,24853,509501_mpc,509401_mpc,52.0,63.75,-11.75,9.0,0.8999171668949766
14443,24390,502004_cec,502101_mpc,33.0,27.5,5.5,-3.0,0.747575860293431
6101,39428,511201_mpc,511304_cec,32.5,35.5,-3.0,-14.0,0.6488245212167723
7572,18571,506904_cec,503101_mpc,50.25,74.75,-24.5,1.0,0.7471627863549202
4383,1837,508102_bpc,507502_bpc,41.25,52.0,-10.75,-9.0,0.7414753387567403
31822,4596,509401_mpc,509301_mpc,73.75,86.25,-12.5,-4.0,0.9692160767967877
24370,16394,502005_hec,501802_bpc,41.5,44.75,-3.25,-22.0,0.9052291005451066
10948,15715,503801_mpc,504201_mpc,35.75,31.5,4.25,-2.0,0.8926667036993075
10402,22905,514301_mpc,513904_cec,7.5,16.25,-8.75,7.0,0.9457588011730229
10701,4495,502505_hec,503002_bpc,15.25,26.25,-11.0,-4.557129,0.8658697495053558
6959,16304,502504_cec,501904_cec,33.75,17.5,16.25,0.0,0.6389408070992786
6090,11475,506001_mpc,505102_bpc,11.5,10.0,1.5,-11.0,0.9513583094499133
20746,8991,503202_bpc,503301_mpc,73.75,63.0,10.75,-7.0,0.9288371574986536
2878,4170,514402_bpc,514501_mpc,46.25,41.5,4.75,42.0,0.7745203864810446
12742,16016,502701_mpc,503001_mpc,50.0,53.25,-3.25,-8.0,0.9786456697647457
3889,7899,514901_mpc,514801_mpc,31.25,36.25,-5.0,-16.0,0.8658002458035503
12886,21422,507501_mpc,514502_bpc,44.25,37.5,6.75,26.0,0.6526110435459173
21190,34991,512201_mpc,511902_bpc,32.5,33.75,-1.25,-0.4428711,0.8259621890251988
19349,15047,508501_mpc,509201_mpc,28.75,22.5,6.25,10.0,0.8326173702231603
8001,6307,514602_bpc,514702_bpc,40.0,46.5,-6.5,43.0,0.7732447440517712
5920,26773,511201_mpc,511303_mec,28.75,18.75,10.0,-2.0,0.852292036574361
4539,8367,508401_mpc,509501_mpc,50.5,52.5,-2.0,0.0,0.8810873002399806
32473,23232,514002_bpc,514202_bpc,8.75,8.75,0.0,29.0,0.960874342893795
18303,31844,514901_mpc,514802_bpc,46.75,47.5,-0.75,18.0,0.9134455752429909
34843,17220,504903_mec,504702_bpc,29.25,34.0,-4.75,0.0,0.8547923970237689
2715,24834,512502_bpc,512701_mpc,48.25,64.0,-15.75,-9.0,0.8428013942368012
14320,7988,511402_bpc,511202_bpc,33.75,41.25,-7.5,34.0,0.8084443674380538
12942,25461,513201_mpc,513103_mec,62.5,100.0,-37.5,-1.0,0.8892752425190393
18427,9711,506102_bpc,506202_bpc,52.5,68.5,-16.0,-9.0,0.9001906241182226
16395,4074,508101_mpc,507701_mpc,20.0,15.0,5.0,2.0,0.9290531680365343
19416,20118,506903_mec,507301_mpc,22.75,10.0,12.75,0.0,0.7829846822343661
38572,23960,508802_bpc,509502_bpc,58.75,52.75,6.0,17.0,0.9607006226295715
12998,3413,508701_mpc,508702_bpc,38.5,41.25,-2.75,-4.0,0.8325162302235544
30452,1921,508702_bpc,508302_bpc,30.5,25.0,5.5,32.0,0.914695242697555
113,2064,509502_bpc,508903_mec,43.75,56.5,-12.75,7.0,0.7690296446521535
1800,25715,506602_bpc,507202_bpc,26.25,28.0,-1.75,13.0,0.9392810527861306
3840,24897,503102_bpc,503201_mpc,61.25,70.0,-8.75,-1.0,0.8775945587447285
12010,3749,504401_mpc,504701_mpc,62.5,79.0,-16.5,6.0,0.9301650749143436
9089,6894,503002_bpc,502802_bpc,41.75,48.0,-6.25,1.0,0.8347827991602103
572,10770,509301_mpc,508501_mpc,47.5,58.5,-11.0,-4.0,0.8700266658408425
28490,30132,513601_mpc,511701_mpc,50.0,40.75,9.25,8.0,0.8639937307909447
7803,25413,501904_cec,507904_cec,22.5,11.5,11.0,18.0,0.8188491621227414
5431,11451,507802_bpc,506903_mec,32.5,22.75,9.75,7.0,0.740511831690855
536,27629,514502_bpc,514501_mpc,8.75,7.0,1.75,13.0,0.9279053397585462
10059,16224,506501_mpc,507001_mpc,34.75,27.75,7.0,-2.0,0.839820983820184
6361,12819,507002_bpc,506602_bpc,33.0,24.5,8.5,-9.0,0.7599719476621165
10110,10241,505204_cec,508701_mpc,8.75,14.75,-6.0,3.0,0.9060168499532627
20780,37306,504402_bpc,504701_mpc,50.75,67.25,-16.5,1.0,0.8233114099112523
17437,18709,501802_bpc,502005_hec,15.0,5.0,10.0,24.0,0.889471878090678
29547,6949,513404_cec,514602_bpc,26.75,29.25,-2.5,-14.0,0.8572313791610211
31189,10416,505502_bpc,505902_bpc,41.25,39.0,2.25,-12.0,0.8324709801127254
19846,36665,507202_bpc,506602_bpc,25.0,26.5,-1.5,-14.0,0.9003798246435343
30375,12815,511201_mpc,511402_bpc,40.0,50.0,-10.0,-5.0,0.689798729277827
12912,20536,508002_bpc,507402_bpc,24.75,17.5,7.25,30.0,0.9523081668045211
7897,21313,512702_bpc,514602_bpc,58.75,53.75,5.0,11.0,0.9388104203219267
17899,26493,505203_mec,505301_mpc,69.0,63.75,5.25,-9.0,0.9758529729597748
2270,522,504504_cec,504904_cec,16.25,26.25,-10.0,-10.0,0.8342986171542089
5509,18137,503802_bpc,503201_mpc,24.0,15.25,8.75,13.0,0.8715377655754982
9183,33428,507702_bpc,507802_bpc,23.75,22.5,1.25,9.0,0.9450374980542124
10777,25193,508202_bpc,507501_mpc,21.25,20.25,1.0,13.0,0.9414744689818811
23889,18165,502504_cec,502202_bpc,38.0,31.25,6.75,-11.0,0.642265944993455
38487,14062,509105_hec,508502_bpc,20.0,21.25,-1.25,-26.0,0.9348998789751313
4940,10229,514802_bpc,514602_bpc,22.5,26.25,-3.75,-29.0,0.9525182029021185
17368,34723,514202_bpc,514402_bpc,32.0,25.0,7.0,8.0,0.6352500172974004
12511,3588,505401_mpc,506002_bpc,20.75,19.25,1.5,12.0,0.9083333876181297
14348,4376,502504_cec,509401_mpc,40.0,37.25,2.75,17.0,0.6254165806259127
25386,3229,515002_bpc,508802_bpc,36.0,40.25,-4.25,6.0,0.8565372565463398
17931,30794,505702_bpc,505302_bpc,41.5,42.5,-1.0,-5.0,0.9283546593883412
20708,487,514701_mpc,514901_mpc,64.5,52.5,12.0,16.0,0.9354592677068391
21267,33415,513704_cec,514202_bpc,16.0,10.25,5.75,32.0,0.9434588010344508
14,20386,501502_bpc,502102_bpc,42.5,51.75,-9.25,34.0,0.8677439653094144
16049,16248,513602_bpc,513903_mec,26.25,20.25,6.0,3.0,0.8482707899932711
6211,23682,505204_cec,506202_bpc,65.75,61.0,4.75,-5.0,0.9626498889331093
14200,29894,505301_mpc,505501_mpc,44.75,45.0,-0.25,1.0,0.8330499875872783
31143,25074,513104_cec,510102_bpc,60.5,71.5,-11.0,10.0,0.9383922428536247
25661,7318,508302_bpc,508402_bpc,65.5,62.5,3.0,4.0,0.9246216906469068
21399,32922,506702_bpc,507701_mpc,23.75,21.25,2.5,19.0,0.9013713542578642
691,14051,509201_mpc,508501_mpc,43.0,40.0,3.0,27.0,0.9048300587653217
1746,4866,511902_bpc,512401_mpc,16.5,17.75,-1.25,4.0,0.8577011082130361
23585,8558,505101_mpc,507201_mpc,10.0,1.75,8.25,8.0,0.8617761035946773
10530,15157,512902_bpc,512802_bpc,36.25,33.75,2.5,5.0,0.8686353512972387
24893,1438,508002_bpc,507602_bpc,73.25,65.0,8.25,-2.0,0.9773954494600341
27097,24939,506201_mpc,504201_mpc,32.75,25.0,7.75,22.0,0.8083072540729401
14159,28715,505204_cec,505802_bpc,26.25,21.25,5.0,-1.0,0.8625958905938624
18894,13822,508904_cec,508501_mpc,25.0,30.0,-5.0,9.0,0.8839020156154742
35433,2240,512201_mpc,511902_bpc,17.5,13.75,3.75,26.0,0.8860529157694095
9109,19681,508802_bpc,508402_bpc,40.25,50.25,-10.0,4.0,0.8312197217850491
9626,105,503001_mpc,502801_mpc,50.0,68.75,-18.75,11.0,0.81288005240108
13540,19541,501502_bpc,502202_bpc,52.5,54.5,-2.0,6.0,0.9098348898696814
10282,37167,513202_bpc,513403_mec,26.5,36.25,-9.75,7.0,0.6775523348095057
14191,19988,506404_cec,503905_hec,11.25,7.75,3.5,14.0,0.9137725378905325
88,19504,512701_mpc,512601_mpc,58.75,57.25,1.5,-33.0,0.9372516985877685
3182,8518,501904_cec,502005_hec,35.25,34.75,0.5,-15.0,0.7441906771472231
15520,1160,508903_mec,511401_mpc,68.75,105.0,-36.25,-15.0,0.9107664641712175
4593,5313,507402_bpc,507601_mpc,20.5,17.0,3.5,-11.0,0.9552755990225756
4880,5155,506601_mpc,506801_mpc,29.0,28.75,0.25,14.0,0.7810766157661049
11252,4219,504402_bpc,504702_bpc,45.0,52.75,-7.75,1.0,0.9125911662436015
20150,26679,501802_bpc,501904_cec,22.75,16.25,6.5,26.0,0.9067482711226569
2972,1899,509402_bpc,509104_cec,26.25,18.75,7.5,5.0,0.857602145619797
36036,22817,506602_bpc,506404_cec,2.5,11.5,-9.0,9.0,0.9333244216405022
2214,13632,503302_bpc,503102_bpc,40.0,46.25,-6.25,-16.0,0.7046528063741985
38359,14102,509201_mpc,508701_mpc,27.0,31.25,-4.25,-19.442871,0.9311126847357393
12762,25883,509104_cec,509002_bpc,37.75,41.25,-3.5,6.0,0.8300646449929674
20281,6293,506001_mpc,509002_bpc,21.75,9.5,12.25,-5.0,0.78333773002099
5219,17792,505402_bpc,505302_bpc,50.0,47.5,2.5,24.0,0.8938686838854805
23575,19383,505401_mpc,505101_mpc,37.5,30.25,7.25,-1.0,0.7354254053878305
14048,2902,507602_bpc,508002_bpc,33.75,36.25,-2.5,-17.0,0.9594850486794949
19185,20423,508201_mpc,508001_mpc,37.5,35.0,2.5,1.0,0.8809084702030767
10007,21804,504503_mec,504401_mpc,30.0,31.25,-1.25,14.0,0.8630774756434493
18388,8435,512701_mpc,512702_bpc,65.25,51.5,13.75,-2.0,0.9134527340997969
5357,4786,503202_bpc,503302_bpc,51.5,56.25,-4.75,5.0,0.9317882735400234
23362,17832,514002_bpc,513602_bpc,28.75,23.75,5.0,10.0,0.8733685095731797
21182,11921,506301_mpc,506201_mpc,46.5,49.25,-2.75,-31.0,0.8828974797857897
17040,30022,509001_mpc,508801_mpc,33.75,33.75,0.0,-10.0,0.7615897793317841
10021,38505,514301_mpc,514401_mpc,46.25,86.75,-40.5,-23.0,0.7431926697411676
19773,22420,512601_mpc,512702_bpc,28.75,23.75,5.0,22.0,0.906897154790418
8344,2047,508002_bpc,508102_bpc,32.5,29.0,3.5,-23.0,0.8627777051397876
30796,22499,503302_bpc,504002_bpc,36.25,35.75,0.5,2.0,0.7306072848717767
18173,6083,514501_mpc,514301_mpc,36.75,26.75,10.0,-9.0,0.7456189874490803
5565,18707,512401_mpc,511902_bpc,4.25,-2.75,7.0,-22.0,0.938974479750882
23458,2270,504903_mec,504504_cec,20.0,16.25,3.75,-14.0,0.8560098896824595
1171,6311,507601_mpc,507401_mpc,17.5,21.25,-3.75,1.0,0.9830130154672455
7715,7897,512701_mpc,512702_bpc,48.5,58.75,-10.25,-17.0,0.885151887428342
5431,26474,507802_bpc,501903_mec,32.5,26.5,6.0,11.0,0.6590290585811435
15271,12148,504904_cec,504503_mec,26.5,30.0,-3.5,-4.0,0.8518423727315442
3086,5658,507501_mpc,507801_mpc,27.5,20.0,7.5,6.0,0.9024165368006948
7930,37947,508201_mpc,508001_mpc,32.5,36.0,-3.5,-5.0,0.927940528115093
19368,19661,508401_mpc,509002_bpc,28.75,26.25,2.5,30.0,0.8224367690938145
20394,5857,506904_cec,504401_mpc,91.25,92.5,-1.25,-21.0,0.948327471757909
5985,29555,514701_mpc,514801_mpc,48.25,65.25,-17.0,-18.0,0.8856307237427601
12511,10403,505401_mpc,506001_mpc,20.75,16.75,4.0,2.0,0.9263325132650061
12916,20966,502802_bpc,502702_bpc,32.5,38.5,-6.0,2.0,0.798682582814524
4195,8214,506002_bpc,505401_mpc,35.0,30.75,4.25,-27.0,0.8516014146106082
7443,10057,501801_mpc,501502_bpc,46.25,45.25,1.0,7.0,0.812670062732624
7770,19423,501802_bpc,501602_bpc,39.5,41.5,-2.0,2.0,0.8953959784550825
3784,3635,507502_bpc,508002_bpc,23.75,28.0,-4.25,15.0,0.9550313582435485
12038,13822,505101_mpc,508501_mpc,30.0,30.0,0.0,23.0,0.7300779421567147
319,19225,508101_mpc,507904_cec,56.25,53.75,2.5,29.0,0.9060555581308629
10024,30266,507001_mpc,506502_bpc,56.25,82.0,-25.75,-3.0,0.8590580148029612
2559,3190,508102_bpc,507702_bpc,6.75,12.25,-5.5,-1.0,0.9623234765628882
23779,33665,513504_cec,513704_cec,6.25,5.5,0.75,0.0,0.929781502014513
27753,5432,508701_mpc,509201_mpc,65.5,91.25,-25.75,-5.0,0.9537815934256051
8666,3142,512901_mpc,512802_bpc,47.0,45.0,2.0,35.0,0.7980884258549324
29603,19022,512502_bpc,512701_mpc,52.5,60.25,-7.75,-10.0,0.9081204275050465
17801,16066,507401_mpc,507501_mpc,43.75,41.5,2.25,8.0,0.9517750540459187
20471,6720,505802_bpc,505102_bpc,51.0,44.25,6.75,31.0,0.9164164475983807
28239,18294,514702_bpc,514802_bpc,33.75,28.75,5.0,-3.0,0.9357514582522303
17079,28530,505301_mpc,505701_mpc,86.25,92.5,-6.25,6.0,0.9983417947335226
7076,6671,504201_mpc,502504_cec,48.75,73.25,-24.5,7.0,0.7414745598313196
24712,7209,514001_mpc,514201_mpc,34.25,30.0,4.25,2.0,0.8168905461530569
33339,65,512501_mpc,512602_bpc,42.5,46.5,-4.0,-14.0,0.9138109322609028
21563,12725,507301_mpc,506601_mpc,28.25,27.5,0.75,4.0,0.9182122987317081
4524,32743,505902_bpc,505302_bpc,38.0,36.0,2.0,3.0,0.4896446898729959
23151,6276,503602_bpc,503801_mpc,29.75,22.5,7.25,-26.0,0.7898516386363987
4622,24195,501801_mpc,506904_cec,48.0,50.25,-2.25,9.0,0.857210302403187
1209,21133,503601_mpc,503201_mpc,23.25,15.5,7.75,-8.0,0.8218168141514802
147,25551,507501_mpc,508101_mpc,70.0,61.25,8.75,12.0,0.9569873281325982
1683,6982,501602_bpc,502202_bpc,40.0,46.0,-6.0,-16.0,0.7179201025755945
14425,16985,506502_bpc,501602_bpc,73.5,87.25,-13.75,-6.0,0.9231744924236613
28605,29186,508302_bpc,509201_mpc,63.0,66.25,-3.25,-19.0,0.9714443918496797
19316,16936,512901_mpc,512801_mpc,35.25,23.25,12.0,12.0,0.7586143416963502
10908,14832,507502_bpc,507402_bpc,52.0,62.75,-10.75,-9.0,0.8629318993552664
24501,38262,504402_bpc,504702_bpc,51.25,60.0,-8.75,6.0,0.9669974860269281
19431,11094,504504_cec,509104_cec,30.0,21.25,8.75,8.0,0.7799463942317822
4633,9949,514501_mpc,514301_mpc,39.0,47.5,-8.5,-46.0,0.8073131704481736
17783,10785,511603_mec,511303_mec,23.75,18.75,5.0,-5.0,0.9803685077116294
2551,38715,514202_bpc,514002_bpc,9.0,12.5,-3.5,1.0,0.9796972278505722
14425,30090,506502_bpc,507002_bpc,73.5,65.0,8.5,6.0,0.9625766945918146
19706,3624,502801_mpc,502802_bpc,83.75,84.0,-0.25,0.0,0.9712682455477808
5258,9919,506501_mpc,507301_mpc,58.0,60.0,-2.0,-1.0,0.9502104288599091
29858,32816,508904_cec,504202_bpc,11.5,11.5,0.0,-18.442871,0.9294341833388536
34786,33148,508904_cec,505203_mec,23.75,4.0,19.75,15.0,0.8465947965282604
16628,12818,506501_mpc,506601_mpc,42.0,57.5,-15.5,4.0,0.7177247893627992
11806,11062,508001_mpc,507501_mpc,18.75,22.5,-3.75,-36.0,0.9836383908983031
18245,11094,503904_cec,509104_cec,28.75,21.25,7.5,-2.0,0.6969170208020208
15311,27801,514502_bpc,514401_mpc,38.0,45.0,-7.0,-20.0,0.7221125733475633
7751,30917,511303_mec,511603_mec,10.0,7.5,2.5,-21.0,0.9731106789965409
4666,20634,506002_bpc,512901_mpc,13.25,15.0,-1.75,-40.0,0.945093635386922
13710,17821,506702_bpc,506802_bpc,25.25,14.25,11.0,14.0,0.9110646160375406
29955,31521,514602_bpc,514702_bpc,27.5,34.0,-6.5,37.0,0.7928660623238304
34542,27336,512701_mpc,512601_mpc,63.25,53.75,9.5,4.0,0.9198188573759821
2403,23184,502702_bpc,502801_mpc,12.5,21.0,-8.5,1.0,0.9035264655753561
11476,11753,505802_bpc,506002_bpc,7.5,17.25,-9.75,2.442871,0.9513699925606884
18137,15161,503201_mpc,503904_cec,15.25,16.25,-1.0,7.0,0.8769937835212069
32466,3009,504402_bpc,504702_bpc,63.75,50.25,13.5,2.0,0.9071586655027806
3973,9150,501903_mec,501904_cec,11.25,6.25,5.0,-5.0,0.9023377480983724
9898,1052,511202_bpc,511401_mpc,27.5,21.25,6.25,18.0,0.824514790097406
6252,1559,508002_bpc,505601_mpc,93.75,103.0,-9.25,6.0,0.957455893015564
3624,5000,502802_bpc,507501_mpc,84.0,100.25,-16.25,0.0,0.9456746453840555
29846,20760,501904_cec,501601_mpc,35.25,40.0,-4.75,-12.0,0.7823886984324198
19616,6027,507904_cec,507601_mpc,10.25,4.5,5.75,-20.0,0.965346764180846
10223,3750,508002_bpc,508102_bpc,36.25,30.0,6.25,1.0,0.8932870699579335
18375,5705,501602_bpc,501502_bpc,27.75,19.0,8.75,1.0,0.8923509416641492
20707,27267,502201_mpc,501903_mec,35.5,33.75,1.75,19.0,0.8486936331978021
16684,20993,507601_mpc,507501_mpc,23.75,23.5,0.25,31.0,0.9512924024344237
20292,16398,505701_mpc,512801_mpc,59.5,61.25,-1.75,-27.0,0.9870011844182026
16016,22662,503001_mpc,502801_mpc,53.25,51.25,2.0,3.0,0.9486792252535131
10186,3898,502102_bpc,501802_bpc,42.25,40.0,2.25,0.0,0.8269843784801597
16991,12733,506102_bpc,506302_bpc,55.5,47.75,7.75,1.0,0.9344947181927417
4527,11867,508301_mpc,508501_mpc,45.25,55.0,-9.75,9.0,0.8586287514777378
24360,28334,512202_bpc,512401_mpc,56.25,50.25,6.0,4.0,0.8995903825431498
12726,1958,503602_bpc,503904_cec,4.5,11.5,-7.0,15.0,0.9448676752431775
4525,31437,503101_mpc,503201_mpc,45.25,53.75,-8.5,-4.0,0.8543566006202361
11229,18326,513201_mpc,513601_mpc,28.5,4.0,24.5,24.0,0.7873372531353031
20677,31395,502801_mpc,501904_cec,12.5,19.0,-6.5,11.442871,0.8870094912243615
16764,14649,502504_cec,506404_cec,27.75,21.25,6.5,0.0,0.7668118096488186
8734,28938,506802_bpc,507301_mpc,22.5,22.75,-0.25,-15.0,0.9097411086787214
